nom_commune;codes_postaux;code_insee;latitude;longitude;éloignement
La Malmaison;2190;2454;49.516667;3.983333;1.99
Laniscourt;2000;2407;49.55;3.55;0.36
Laon;2000;2408;49.566667;3.616667;0.72
Lappion;2150;2409;49.616667;3.966667;1.92
La Selve;2150;2705;49.566667;4;2.06
Laval-en-Laonnois;2860;2413;49.5;3.6;1.61
La Ville-aux-Bois-lès-Dizy;2340;2802;;;
La Ville-aux-Bois-lès-Pontavert;2160;2803;;;
Les Autels;2360;2038;49.766667;4.2257;-1
Le Thuel;2340;2743;;;
Lierval;2860;2429;49.483333;3.616667;1.22
Liesse-Notre-Dame;2350;2430;;;
Lislet;2340;2433;49.683333;4.016667;2.13
Lizy;2320;2434;49.516667;3.466667;0.5
Lor;2190;2440;49.533333;4.05;2.28
Mâchecourt;2350;2448;49.658333;3.841667;1.37
Maizy;2160;2453;49.383333;3.733333;0.9
Marchais;2350;2457;49.583333;3.816667;1.26
Martigny-Courpierre;2860;2471;49.483333;3.683333;0.68
Mauregny-en-Haye;2820;2472;49.533333;3.8;1.29
Mayot;2800;2473;49.7;3.383333;0.89
Menneville;2190;2475;49.416667;4;2.06
Merlieux-et-Fouquerolles;2000;2478;49.516667;3.5;1.12
Mesbrecourt-Richecourt;2270;2480;49.7;3.55;0.68
Meurival;2160;2482;49.35;3.766667;1.04
Missy-lès-Pierrepont;2350;2486;49.633333;3.8;1.19
Molinchart;2000;2489;49.566667;3.533333;0.69
Monampteuil;2000;2490;49.483333;3.566667;0.85
Monceau-lès-Leups;2270;2492;49.666667;3.483333;1.74
Mons-en-Laonnois;2000;2497;;;
Montaigu;2820;2498;49.533333;3.833333;1.33
Montbavin;2000;2499;49.533333;3.516667;0.83
Montchâlons;2860;2501;49.516667;3.733333;1.6
Montcornet;2340;2502;;;
Monthenault;2860;2508;49.483333;3.666667;0.61
Montigny-sur-Crécy;2270;2517;49.716667;3.583333;0.69
Montloué;2340;2519;49.666667;4.066667;2.35
Morgny-en-Thiérache;2360;2526;49.766667;4.066667;2.35
Mortiers;2270;2529;49.683333;3.666667;1.08
Moulins;2160;2530;49.416667;3.683333;0.7
Moussy-Verneuil;2160;2531;49.416667;3.633333;1.36
Muscourt;2160;2534;49.366667;3.75;0.97
Neufchâtel-sur-Aisne;2190;2541;49.433333;4.033333;2.21
Neuville-sur-Ailette;2860;2550;49.466667;3.7;0.89
Nizy-le-Comte;2150;2553;49.566667;4.05;2.28
Noircourt;2340;2556;49.666667;4.1;2.5
Nouvion-et-Catillon;2270;2559;49.7;3.483333;1.67
Nouvion-le-Comte;2800;2560;49.683333;3.466667;1.74
Nouvion-le-Vineux;2860;2561;49.5;3.616667;1.23
OEuilly;2160;2565;49.383333;3.683333;0.68
Orainville;2190;2572;49.383333;4.016667;2.13
Orgeval;2860;2573;49.516667;3.7;0.94
Oulches-la-Vallée-Foulon;2160;2578;49.433333;3.75;0.97
Paissy;2160;2582;49.416667;3.7;0.75
Pancy-Courtecon;2860;2583;49.466667;3.65;0.7
Parfondeval;2360;2586;49.733333;4.166667;2.79
Parfondru;2840;2587;49.533333;3.716667;0.82
Pargnan;2160;2588;49.4;3.7;0.75
Pargny-les-Bois;2270;2591;49.716667;3.616667;0.69
Pignicourt;2190;2601;49.416667;4.033333;2.21
Pinon;2320;2602;49.483333;3.45;0.78
Ployart-et-Vaurseine;2860;2609;;;
Pontavert;2160;2613;49.416667;3.816667;1.55
Pouilly-sur-Serre;2270;2617;49.683333;3.583333;0.56
Prémontré;2320;2619;49.55;3.4;1.51
Presles-et-Thierny;2860;2621;49.516667;3.616667;1.36
Prouvais;2190;2626;49.466667;3.983333;1.99
Proviseux-et-Plesnoy;2190;2627;49.466667;4;2.06
Raillimont;2360;2634;49.708333;4.15;-1
Remies;2270;2638;49.683333;3.533333;0.96
Renneval;2340;2641;49.733333;4.05;2.28
Résigny;2360;2642;49.733333;4.2;2.93
Rogécourt;2800;2651;49.633333;3.416667;0.85
Roucy;2160;2656;49.366667;3.816667;1.51
Rouvroy-sur-Serre;2360;2660;49.716667;4.166667;2.79
Royaucourt-et-Chailvet;2000;2661;49.516667;3.533333;0.69
Rozoy-sur-Serre;2360;2666;49.716667;4.133333;2.64
Sainte-Croix;2820;2675;49.483333;3.783333;1.37
Sainte-Geneviève;2340;2678;;;
Sainte-Preuve;2350;2690;49.616667;3.916667;1.7
Saint-Erme-Outre-et-Ramecourt;2820;2676;49.516667;3.85;1.41
Saint-Gobain;2410;2680;49.6;3.383333;0.72
Saint-Nicolas-aux-Bois;2410;2685;49.6;3.416667;1.14
Saint-Thomas;2820;2696;49.5;3.816667;1.26
Samoussy;2840;2697;49.583333;3.733333;0.9
Servais;2700;2716;49.616667;3.35;1.66
Sissonne;2150;2720;49.566667;3.9;1.62
Soize;2340;2723;49.7;4.083333;2.42
Suzy;2320;2733;49.55;3.466667;1.04
Travecy;2800;2746;49.683333;3.35;1.11
Trucy;2860;2751;49.466667;3.616667;1.33
Urcel;2000;2755;49.5;3.55;0.69
Variscourt;2190;2761;49.416667;3.983333;1.99
Vassogne;2160;2764;49.416667;3.733333;0.9
Vaucelles-et-Beffecourt;2000;2765;49.533333;3.55;0.36
Vauxaillon;2320;2768;49.483333;3.4;1.42
Vendresse-Beaulne;2160;2778;49.433333;3.666667;1.05
Verneuil-sur-Serre;2000;2787;49.65;3.666667;2.07
Versigny;2800;2788;49.65;3.433333;0.95
Veslud;2840;2791;49.533333;3.733333;0.9
Vigneux-Hocquet;2340;2801;49.733333;3.983333;1.99
Vincy-Reuil-et-Magny;2340;2819;49.716667;4.05;2.28
Vivaise;2870;2821;49.616667;3.566667;1.02
Vorges;2860;2824;49.516667;3.65;0.76
Wissignicourt;2320;2834;49.533333;3.433333;0.6
Afa;20167;20001;41.983333;8.8;1.71
Ajaccio;20000;20004;41.916667;8.733333;2.03
Alata;20167;20006;41.95;8.75;1.95
Ambiegna;20151;20014;42.083333;8.783333;1.79
Appietto;20167;20017;42;8.766667;1.87
Arbori;20160;20019;42.133333;8.8;1.71
Arro;20151;20022;42.083333;8.816667;1.63
Azzana;20121;20027;42.116667;8.916667;1.15
Balogna;20160;20028;42.166667;8.783333;1.79
Bastelicaccia;20129;20032;;;
Bocognano;20136;20040;42.083333;9.066667;0.6
Calcatoggio;20111;20048;42.016667;8.766667;1.87
Cannelle;20151;20060;42.05;8.833333;1.55
Carbuccia;20133;20062;42.033333;8.95;1
Cargèse;20130;20065;42.133333;8.583333;2.75
Casaglione;20111;20070;42.066667;8.783333;1.79
Coggia;20160;20090;42.116667;8.75;1.95
Cristinacce;20126;20100;42.233333;8.833333;1.55
Cuttoli-Corticchiato;20167;20103;;;
Evisa;20126;20108;42.25;8.8;1.71
Guagno;20160;20131;42.166667;8.933333;2.35
Letia;20160;20141;42.183333;8.833333;1.55
Lopigna;20139;20144;42.1;8.833333;1.55
Marignana;20141;20154;42.216667;8.8;1.71
Murzo;20160;20174;42.166667;8.833333;1.55
Orto;20125;20196;42.183333;8.933333;1.07
Osani;20147;20197;42.316667;8.633333;2.51
Ota;20150;20198;42.266667;8.75;1.95
Partinello;20147;20203;42.3;8.683333;2.27
Pastricciola;20121;20204;;;
Peri;20167;20209;42;8.916667;1.67
Piana;20115;20212;42.5;9.116667;1.02
Poggiolo;20125;20240;42.166667;8.916667;1.15
Renno;20160;20258;42.216667;8.833333;1.55
Rezza;20121;20259;42.116667;8.95;1.67
Rosazia;20121;20262;42.116667;8.866667;1.67
Salice;20121;20266;42.116667;8.9;1.23
Sant'Andréa-d'Orcino;20151;20295;42.033333;8.8;1.71
Sari-d'Orcino;20151;20270;42.05;8.816667;1.63
Sarrola-Carcopino;20167;20271;42.016667;8.85;1.47
Serriera;20147;20279;42.3;8.716667;2.11
Soccia;20125;20282;42.2;8.9;1.24
Tavaco;20167;20323;42.033333;8.9;1.56
Tavera;20163;20324;42.066667;9.016667;0.67
Ucciani;20133;20330;42.033333;8.983333;1
Valle-di-Mezzana;20167;20336;42.016667;8.816667;1.63
Vero;20172;20345;42.05;8.916667;1.15
Vico;20160;20348;42.166667;8.8;1.71
Villanova;20167;20351;41.95;8.666667;2.35
Barbaggio;20253;20029;;;
Barrettali;20228;20030;;;
Bastia;20200;20033;42.7;9.45;1.8
Biguglia;20620;20037;42.616667;9.416667;1.48
Borgo;20290;20042;42.4;9.283333;2.43
Brando;20222;20043;42.766667;9.45;2.06
Cagnano;20228;20046;;;
Canari;20217;20058;42.85;9.35;2.38
Centuri;20238;20086;42.95;9.35;2.77
Ersa;20275;20107;;;
Farinole;20253;20109;;;
Furiani;20600;20120;42.65;9.416667;1.61
Lama;20218;20136;42.566667;9.166667;1.28
Lucciana;20290;20148;42.533333;9.416667;1.27
Luri;20228;20152;;;
Meria;20287;20159;42.933333;9.433333;2.71
Morsiglia;20238;20170;;;
Murato;20239;20172;;;
Nonza;20217;20178;42.783333;9.333333;2.13
Ogliastro;20217;20183;42.816667;9.333333;2.26
Olcani;20217;20184;;;
Oletta;20232;20185;42.633333;9.35;1.54
Olmeta-di-Capocorso;20217;20187;;;
Olmeta-di-Tuda;20273;20188;42.6;9.35;1.41
Patrimonio;20253;20205;;;
Pietracorbara;20233;20224;;;
Pietralba;20218;20223;42.533333;9.183333;1.15
Piève;20258;20230;42.566667;9.283333;1.28
Pino;20228;20233;42.9;9.35;2.58
Poggio-d'Oletta;20232;20239;42.633333;9.35;1.54
Rapale;20258;20257;42.583333;9.3;1.35
Rogliano;20247;20261;;;
Rutali;20239;20265;42.583333;9.35;1.35
Saint-Florent;20217;20298;42.683333;9.3;1.74
San-Gavino-di-Tenda;20246;20301;42.583333;9.266667;1.35
San-Martino-di-Lota;20200;20305;42.716667;9.416667;1.87
Santa-Maria-di-Lota;20200;20309;42.75;9.433333;2
Santo-Pietro-di-Tenda;20246;20314;42.6;9.25;1.41
Sisco;20233;20281;42.8;9.433333;2.19
Sorio;20258;20287;42.583333;9.266667;1.35
Tomino;20248;20327;;;
Urtaca;20218;20332;42.6;9.166667;1.51
Vallecalle;20273;20333;42.583333;9.333333;1.35
Vignale;20290;20350;;;
Ville-di-Pietrabugno;20200;20353;;;
Alaincourt;2240;2009;49.75;3.366667;1.04
Annois;2480;2019;49.716667;3.166667;1.58
Artemps;2480;2025;49.766667;3.183333;1.5
Attilly;2490;2029;49.85;3.166667;1.58
Aubencheul-aux-Bois;2420;2030;50.033333;3.266667;2
Aubigny-aux-Kaisnes;2590;2032;49.783333;3.116667;1.8
Beaurevoir;2110;2057;50;3.3;1.86
Beauvois-en-Vermandois;2590;2060;49.816667;3.1;1.87
Bellenglise;2420;2063;49.916667;3.25;1.52
Bellicourt;2420;2065;49.95;3.233333;1.65
Benay;2440;2066;49.75;3.316667;1.78
Berthenicourt;2240;2075;49.766667;3.383333;0.9
Bony;2420;2100;49.983333;3.216667;1.79
Bray-Saint-Christophe;2480;2117;49.766667;3.15;1.65
Brissay-Choigny;2240;2123;49.716667;3.366667;1.32
Brissy-Hamégicourt;2240;2124;;;
Castres;2680;2142;49.8;3.233333;1.29
Caulaincourt;2490;2144;49.866667;3.1;1.87
Cerizy;2240;2149;49.75;3.333333;1.58
Châtillon-sur-Oise;2240;2170;49.783333;3.4;0.97
Clastres;2440;2199;49.733333;3.233333;2.31
Contescourt;2680;2214;49.8;3.233333;1.29
Cugny;2480;2246;49.7;3.15;1.65
Dallon;2680;2257;49.816667;3.233333;1.29
Douchy;2590;2270;49.766667;3.116667;1.8
Dury;2480;2273;;;
Essigny-le-Grand;2690;2287;49.766667;3.283333;1.07
Essigny-le-Petit;2100;2288;49.9;3.366667;1.52
Estrées;2420;2291;49.966667;3.283333;1.72
Etreillers;2590;2296;49.816667;3.15;1.65
Fayet;2100;2303;49.866667;3.25;1.41
Fieulaine;2110;2310;49.883333;3.45;1.38
Flavy-le-Martel;2520;2315;49.716667;3.2;1.43
Fluquières;2590;2317;49.8;3.15;1.65
Fonsommes;2110;2319;49.9;3.4;1.45
Fontaine-lès-Clercs;2680;2320;49.8;3.216667;1.38
Fontaine-Notre-Dame;2110;2322;49.883333;3.433333;1.38
Foreste;2590;2327;49.816667;3.1;1.87
Francilly-Selency;2760;2330;49.85;3.233333;1.29
Gauchy;2430;2340;49.816667;3.266667;1.14
Germaine;2590;2343;49.783333;3.116667;1.8
Gibercourt;2440;2345;49.733333;3.283333;1.07
Gouy;2420;2352;;;
Gricourt;2100;2355;49.883333;3.25;1.45
Grugies;2680;2359;49.8;3.266667;2.05
Happencourt;2480;2367;49.783333;3.183333;1.5
Hargicourt;2420;2370;;;
Harly;2100;2371;49.833333;3.316667;1.17
Hinacourt;2440;2380;49.733333;3.283333;1.07
Holnon;2760;2382;49.866667;3.216667;1.36
Homblières;2720;2383;49.85;3.366667;1.24
Itancourt;2240;2387;49.8;3.35;1.37
Jeancourt;2490;2390;49.933333;3.15;1.65
Joncourt;2420;2392;49.95;3.3;1.65
Jussy;2480;2397;49.716667;3.233333;1.81
Lanchy;2590;2402;49.833333;3.083333;1.94
Le Catelet;2420;2143;50;3.25;1.86
Lehaucourt;2420;2374;49.916667;3.283333;1.52
Lempire;2420;2417;49.983333;3.166667;1.79
Lesdins;2100;2420;49.9;3.333333;1.45
Levergies;2420;2426;49.933333;3.316667;1.59
Le Verguier;2490;2782;49.933333;3.166667;1.59
Ly-Fontaine;2440;2446;49.716667;3.3;1
Magny-la-Fosse;2420;2451;49.933333;3.283333;1.59
Maissemy;2490;2452;49.883333;3.2;1.43
Marcy;2720;2459;49.833333;3.4;1.34
Mesnil-Saint-Laurent;2720;2481;49.833333;3.35;1.17
Mézières-sur-Oise;2240;2483;49.766667;3.4;0.9
Montescourt-Lizerolles;2440;2504;;;
Morcourt;2100;2525;49.866667;3.316667;1.31
Moy-de-l'Aisne;2610;2532;49.75;3.366667;0.83
Nauroy;2420;2539;49.95;3.25;1.65
Neuville-Saint-Amand;2100;2549;49.816667;3.333333;1.33
Ollezy;2480;2570;49.716667;3.133333;1.72
Omissy;2100;2571;49.883333;3.316667;1.38
Pithon;2480;2604;49.75;3.1;1.87
Pontru;2490;2614;49.9;3.216667;1.45
Pontruet;2490;2615;49.9;3.233333;1.46
Remaucourt;2100;2637;49.9;3.333333;1.45
Remigny;2440;2639;49.716667;3.283333;1.07
Roupy;2590;2658;49.816667;3.183333;1.6
Rouvroy;2100;2659;49.85;3.316667;1.24
Saint-Quentin;2100;2691;49.85;3.283333;1.24
Saint-Simon;2640;2694;49.75;3.166667;1.58
Savy;2590;2702;49.8;3.183333;1.55
Sequehart;2420;2708;49.916667;3.333333;1.68
Seraucourt-le-Grand;2790;2710;49.783333;3.216667;1.36
Sommette-Eaucourt;2480;2726;49.733333;3.116667;1.8
Trefcon;2490;2747;49.866667;3.1;1.87
Tugny-et-Pont;2640;2752;49.75;3.15;1.65
Urvillers;2690;2756;49.783333;3.316667;1
Vaux-en-Vermandois;2590;2772;49.816667;3.15;1.65
Vendelles;2490;2774;49.916667;3.133333;1.72
Vendeuil;2800;2775;49.716667;3.35;1.59
Vendhuile;2420;2776;50.016667;3.216667;1.93
Vermand;2490;2785;49.866667;3.15;1.65
Villeret;2420;2808;49.95;3.183333;1.65
Villers-Saint-Christophe;2590;2815;49.783333;3.1;1.87
Albitreccia;20128;20008;41.85;8.933333;1.51
Altagène;20112;20011;41.7;9.066667;2.09
Arbellara;20110;20018;41.683333;8.983333;2.16
Argiusta-Moriccio;20140;20021;41.8;9.016667;1.7
Aullène;20116;20024;41.766667;9.083333;1.83
Azilone-Ampaza;20190;20026;41.866667;9.016667;1.44
Bastelica;20119;20031;42;9.05;0.92
Belvédère-Campomoro;20110;20035;;;
Bilia;20100;20038;41.616667;8.916667;2.42
Bonifacio;20169;20041;41.391667;9.166667;-1
Campo;20142;20056;;;
Carbini;20170;20061;41.666667;9.133333;2.22
Cardo-Torgia;20190;20064;41.866667;8.983333;1.44
Cargiaca;20164;20066;41.716667;9.05;2.03
Casalabriva;20140;20071;41.75;8.933333;1.9
Cauro;20117;20085;41.9;8.916667;1.39
Ciamannacce;20134;20089;41.95;9.15;1.12
Cognocoli-Monticchi;20123;20091;41.816667;8.9;1.64
Conca;20135;20092;41.733333;9.333333;1.96
Corrano;20168;20094;41.883333;9.066667;1.38
Coti-Chiavari;20138;20098;41.766667;8.766667;1.87
Cozzano;20148;20099;41.933333;9.15;1.18
Eccica-Suarella;20117;20104;;;
Figari;20114;20114;;;
Foce;20100;20115;41.616667;9;2.42
Forciolo;20190;20117;41.85;9.016667;1.51
Fozzano;20143;20118;41.7;9;2.09
Frasseto;20157;20119;41.883333;9.016667;1.38
Giuncheto;20100;20127;41.583333;8.966667;2.55
Granace;20100;20128;41.633333;9;2.35
Grossa;20100;20129;41.6;8.883333;2.48
Grosseto-Prugna;20128;20130;41.866667;8.966667;1.81
Guargualé;20128;20132;41.833333;8.933333;1.57
Guitera-les-Bains;20153;20133;;;
Lecci;20137;20139;;;
Levie;20170;20142;41.7;9.116667;2.09
Loreto-di-Tallano;20165;20146;41.716667;9.05;2.03
Mela;20112;20158;;;
Moca-Croce;20140;20160;41.8;9;1.7
Monacia-d'Aullène;20171;20163;41.516667;9.016667;2.81
Ocana;20117;20181;41.95;8.933333;1.12
Olivese;20140;20186;41.833333;9.05;1.57
Olmeto;20113;20189;41.716667;8.916667;2.03
Olmiccia;20112;20191;41.683333;9.05;2.16
Palneca;20134;20200;41.966667;9.166667;1.13
Petreto-Bicchisano;20140;20211;41.783333;8.983333;1.77
Pianotolli-Caldarello;20131;20215;;;
Pietrosella;20166;20228;41.833333;8.85;1.57
Pila-Canale;20123;20232;41.8;8.916667;1.7
Porto-Vecchio;20137;20247;41.583333;9.283333;2.55
Propriano;20110;20249;41.666667;8.9;2.22
Quasquara;20142;20253;41.9;9;1.31
Quenza;20122;20254;41.766667;9.133333;1.83
Sainte-Lucie-de-Tallano;20112;20308;;;
Sampolo;20134;20268;;;
San-Gavino-di-Carbini;20170;20300;41.716667;9.15;2.03
Santa-Maria-Figaniella;20143;20310;41.7;9;2.09
Santa-Maria-Siché;20190;20312;41.866667;8.983333;1.44
Sari-Solenzara;20145;20269;41.833333;9.375;1.57
Sartène;20100;20272;41.616667;8.983333;2.42
Serra-di-Ferro;20140;20276;41.716667;8.8;2.03
Serra-di-Scopamène;20127;20278;41.75;9.1;1.9
Sollacaro;20140;20284;41.733333;8.916667;1.96
Sorbollano;20152;20285;41.75;9.1;1.9
Sotta;20146;20288;41.533333;9.2;2.74
Tasso;20134;20322;41.933333;9.1;1.48
Tolla;20117;20326;41.966667;8.966667;1.22
Urbalacone;20128;20331;41.833333;8.933333;1.57
Viggianello;20110;20349;41.683333;8.95;2.16
Zérubia;20116;20357;41.75;9.066667;1.9
Zévaco;20173;20358;41.883333;9.05;1.38
Zicavo;20132;20359;41.9;9.133333;1.31
Zigliara;20190;20360;41.85;8.983333;1.51
Zonza;20124;20362;41.733333;9.166667;1.96
Zoza;20112;20363;41.716667;9.066667;2.03
Aghione;20270;20002;42.1;9.4;1.45
Aiti;20244;20003;42.4;9.233333;1.75
Alando;20212;20005;42.3;9.283333;0.62
Albertacce;20224;20007;42.316667;8.983333;1.35
Aléria;20270;20009;42.1;9.516667;1.96
Algajola;20220;20010;42.616667;8.866667;1.67
Altiani;20251;20012;;;
Alzi;20212;20013;42.3;9.3;0.7
Ampriani;20272;20015;42.25;9.35;0.94
Antisanti;20270;20016;42.166667;9.35;1.04
Aregno;20220;20020;42.583333;8.9;1.35
Asco;20276;20023;42.45;9.033333;0.83
Avapessa;20225;20025;42.566667;8.9;1.28
Belgodère;20226;20034;42.583333;9.016667;1.35
Bigorno;20252;20036;42.533333;9.283333;1.15
Bisinchi;20235;20039;42.466667;9.316667;0.89
Bustanico;20212;20045;42.316667;9.3;1.05
Calacuccia;20224;20047;42.333333;9.016667;0.66
Calenzana;20214;20049;42.5;8.85;1.47
Calvi;20260;20050;42.566667;8.75;1.95
Cambia;20244;20051;42.366667;9.3;1.41
Campana;20229;20052;42.383333;9.35;0.94
Campi;20270;20053;42.266667;9.416667;1.27
Campile;20290;20054;42.483333;9.35;0.96
Campitello;20252;20055;42.516667;9.316667;1.35
Canale-di-Verde;20230;20057;42.283333;9.466667;1.51
Canavaggia;20235;20059;42.05;9.266667;1.49
Carcheto-Brustico;20229;20063;;;
Carpineto;20229;20067;42.35;9.383333;1.3
Carticasi;20244;20068;42.35;9.283333;1.2
Casabianca;20237;20069;42.45;9.366667;1.84
Casalta;20215;20072;42.433333;9.416667;1.27
Casamaccioli;20224;20073;42.316667;9;0.85
Casanova;20250;20074;42.25;9.166667;0.91
Casevecchie;20270;20075;;;
Castellare-di-Casinca;20213;20077;42.466667;9.466667;1.51
Castellare-di-Mercurio;20212;20078;42.3;9.25;1.33
Castello-di-Rostino;20235;20079;;;
Castifao;20218;20080;42.5;9.116667;1.02
Castiglione;20218;20081;42.416667;9.133333;0.93
Castineta;20218;20082;42.416667;9.3;1.41
Castirla;20236;20083;42.366667;9.15;1.16
Cateri;20225;20084;42.566667;8.9;1.28
Cervione;20221;20087;42.333333;9.483333;1.59
Chiatra;20230;20088;42.283333;9.466667;1.51
Chisa;20240;20366;41.916667;9.266667;1.25
Corbara;20220;20093;42.616667;8.9;1.48
Corscia;20224;20095;42.35;9.033333;1.48
Corte;20250;20096;42.3;9.15;0.61
Costa;20226;20097;;;
Croce;20237;20101;42.416667;9.35;0.94
Crocicchia;20290;20102;42.466667;9.35;0.94
Erbajolo;20212;20105;42.266667;9.283333;0.96
Erone;20244;20106;42.366667;9.266667;0.54
Favalello;20212;20110;42.283333;9.266667;0.77
Felce;20234;20111;42.35;9.416667;1.27
Feliceto;20225;20112;42.533333;8.933333;1.21
Ficaja;20237;20113;42.416667;9.366667;1.16
Focicchia;20212;20116;42.25;9.3;1.67
Galéria;20245;20121;42.4;8.65;2.43
Gavignano;20218;20122;;;
Ghisonaccia;20240;20123;42;9.4;1.19
Ghisoni;20227;20124;42.1;9.216667;0.54
Giocatojo;20237;20125;42.433333;9.35;0.94
Giuncaggio;20251;20126;42.216667;9.366667;1.38
Isolaccio-di-Fiumorbo;20243;20135;42;9.283333;0.92
Lano;20244;20137;42.383333;9.25;0.79
La Porta;20237;20246;;;
Lavatoggio;20225;20138;42.566667;8.866667;1.76
Lento;20252;20140;42.516667;9.283333;1.09
L'Ile-Rousse;20220;20134;42.633333;8.933333;1.54
Linguizzetta;20230;20143;42.25;9.466667;1.85
Loreto-di-Casinca;20215;20145;42.466667;9.416667;1.27
Lozzi;20224;20147;42.35;9;0.85
Lugo-di-Nazza;20240;20149;42.066667;9.3;0.98
Lumio;20260;20150;42.566667;8.833333;1.55
Manso;20245;20153;42.383333;8.766667;1.87
Matra;20270;20155;42.266667;9.383333;1.11
Mausoléo;20259;20156;42.766667;9.466667;2.06
Mazzola;20212;20157;42.3;9.316667;1.2
Moïta;20270;20161;42.266667;9.416667;1.27
Moltifao;20218;20162;42.466667;9.116667;0.89
Monacia-d'Orezza;20229;20164;;;
Moncale;20214;20165;42.5;8.833333;1.55
Monte;20290;20166;42.466667;9.383333;1.11
Montegrosso;20214;20167;;;
Monticello;20220;20168;42.616667;8.95;1.67
Morosaglia;20218;20169;42.433333;9.316667;1.52
Muracciole;20219;20171;42.166667;9.183333;0.28
Muro;20225;20173;42.55;8.916667;1.22
Nessa;20225;20175;42.55;8.95;1.51
Nocario;20229;20176;42.4;9.35;1.39
Noceta;20219;20177;42.2;9.2;1.2
Novale;20234;20179;42.3;9.416667;1.31
Novella;20211;20180;42.566667;9.116667;1.28
Occhiatana;20226;20182;42.566667;9.016667;1.28
Olmi-Cappella;20259;20190;42.516667;9.016667;1.09
Olmo;20290;20192;;;
Omessa;20236;20193;42.366667;9.2;0.96
Ortale;20234;20194;42.316667;9.416667;1.27
Ortiporio;20290;20195;42.45;9.35;0.94
Palasca;20226;20199;42.583333;9.05;1.48
Pancheraccia;20251;20201;42.216667;9.35;0.94
Parata;20229;20202;;;
Penta-Acquatella;20290;20206;42.45;9.35;0.94
Penta-di-Casinca;20213;20207;42.466667;9.45;1.43
Perelli;20234;20208;42.316667;9.366667;1.47
Pero-Casevecchie;20230;20210;42.416667;9.466667;1.51
Pianello;20272;20213;42.283333;9.35;1.47
Piano;20215;20214;42.45;9.383333;1.51
Piazzali;20234;20216;42.316667;9.4;1.19
Piazzole;20229;20217;42.383333;9.4;1.39
Piedicorte-di-Gaggio;20251;20218;42.233333;9.333333;1.38
Piedicroce;20229;20219;42.366667;9.35;0.97
Piedigriggio;20218;20220;42.45;9.166667;0.83
Piedipartino;20229;20221;42.366667;9.35;0.97
Pie-d'Orezza;20229;20222;;;
Pietra-di-Verde;20230;20225;42.3;9.45;1.43
Pietraserena;20251;20226;42.233333;9.35;0.94
Pietricaggio;20234;20227;42.333333;9.383333;1.11
Pietroso;20242;20229;42.15;9.266667;1
Pigna;20220;20231;42.6;8.9;1.41
Piobetta;20234;20234;;;
Pioggiola;20259;20235;42.533333;9;1.15
Poggio-di-Nazza;20240;20236;42.05;9.3;0.79
Poggio-di-Venaco;20250;20238;;;
Poggio-Marinaccio;20237;20241;42.433333;9.35;0.94
Poggio-Mezzana;20230;20242;42.4;9.483333;1.59
Polveroso;20229;20243;42.4;9.366667;1.09
Popolasca;20218;20244;42.433333;9.133333;0.81
Porri;20215;20245;42.45;9.433333;1.35
Prato-di-Giovellina;20218;20248;;;
Prunelli-di-Casacconi;20290;20250;;;
Prunelli-di-Fiumorbo;20243;20251;42;9.333333;0.92
Pruno;20264;20252;42.416667;9.433333;1.35
Quercitello;20237;20255;42.416667;9.35;0.94
Rapaggio;20229;20256;42.366667;9.383333;1.11
Riventosa;20250;20260;42.25;9.183333;0.9
Rospigliani;20219;20263;42.183333;9.216667;1.32
Rusio;20244;20264;42.366667;9.25;0.75
Saliceto;20218;20267;42.4;9.3;1.51
San-Damiano;20264;20297;42.4;9.416667;1.27
San-Gavino-d'Ampugnani;20264;20299;;;
San-Gavino-di-Fiumorbo;20243;20365;41.966667;9.266667;1.36
San-Giovanni-di-Moriani;20230;20302;42.366667;9.466667;1.51
San-Giuliano;20230;20303;42.3;9.5;1.67
San-Lorenzo;20244;20304;42.383333;9.283333;0.79
San-Nicolao;20230;20313;42.366667;9.5;1.67
Santa-Lucia-di-Mercurio;20250;20306;42.316667;9.216667;1.05
Santa-Lucia-di-Moriani;20230;20307;42.383333;9.5;1.67
Santa-Maria-Poggio;20221;20311;42.333333;9.5;1.67
Sant'Andréa-di-Bozio;20212;20292;;;
Sant'Andréa-di-Cotone;20221;20293;42.3;9.466667;1.68
Sant'Antonino;20220;20296;42.583333;8.9;1.35
Santa-Reparata-di-Balagna;20220;20316;42.6;8.916667;1.41
Santa-Reparata-di-Moriani;20230;20317;42.35;9.433333;1.35
Santo-Pietro-di-Venaco;20250;20315;42.233333;9.166667;1.27
Scata;20264;20273;42.416667;9.4;1.19
Scolca;20290;20274;42.516667;9.366667;1.09
Sermano;20212;20275;42.316667;9.266667;1.13
Serra-di-Fiumorbo;20243;20277;;;
Silvareccio;20215;20280;42.45;9.4;1.19
Solaro;20240;20283;41.9;9.333333;1.31
Sorbo-Ocagnano;20213;20286;42.466667;9.45;1.43
Soveria;20250;20289;42.35;9.166667;1.32
Speloncato;20226;20290;42.566667;8.966667;1.8
Stazzona;20229;20291;42.366667;9.366667;1.02
Taglio-Isolaccio;20230;20318;42.433333;9.466667;1.51
Talasani;20230;20319;42.4;9.483333;1.59
Tallone;20270;20320;42.233333;9.416667;1.27
Tarrano;20234;20321;42.35;9.4;1.19
Tox;20270;20328;42.25;9.433333;1.35
Tralonca;20250;20329;42.333333;9.183333;0.95
Valle-d'Alesani;20234;20334;;;
